9.295941033891325089e-02,1.652290854159081113e-01,-4.130641503614817522e-01,1.515719512972329430e-01,-2.821960448562716994e-01,2.171981238756892640e-02,-1.736901690105265850e-01,2.025051312682891735e-01,3.702509595804541753e-01,2.638835775285289786e-01,4.463969659556047409e-01,3.739669825632185862e-01,3.628652970950804191e-01,-3.562490118709799036e-01,3.433732899011800455e-01,3.230811271135589080e-02,6.154753555343679405e-01,1.407205464267471395e-01,6.664236124337018508e-01,-3.083544403612496487e-01,1.975919142190447619e-01,-7.218914492413793793e-01,3.204589120643251965e-01,-6.371521963677274636e-01,-2.720499283328020046e-01,1.335199532555361723e-02,-3.245149933202517989e-01,-1.827170321358936173e-02,3.039509141536372860e-01,-5.390373123651096554e-01,6.945735658879574892e-01,3.540090771661970614e-01
2.907981238987682460e-01,-5.786419939063369711e-05,2.435164147959731906e-01,-3.936662035693351269e-01,2.159812581226229766e-01,5.465531493285827880e-01,-9.565983405429354103e-02,2.928608995482137600e-01,9.550187307537233439e-02,3.967751935505265393e-01,3.604216616993415057e-02,1.438312647658311905e-01,1.113879199353595251e+00,-5.770922191094395304e-01,3.359021432501219095e-03,-3.703367587557193641e-02,-2.265431415857884490e-01,-2.755141856763265729e-01,-6.346082368839376375e-01,-2.715531913744323456e-03,-3.300266010824064455e-01,-2.993778910739288701e-01,3.339167518771275767e-02,-1.432754443872898964e-01,-7.055935625273293543e-02,4.332812921648288018e-01,8.082814651493888114e-01,-4.351981819602798174e-01,-2.620822454158637516e-02,-1.459204955913877833e-01,-4.373459640387749037e-01,-3.341819269443638274e-01
3.118072721703449290e-01,-3.236541990177257966e-01,7.144545137063623708e-02,1.257931656247225360e-01,5.864061110580871539e-01,3.879074831271718260e-01,-2.432285604472881890e-01,8.478067169110096168e-01,1.385127329607032109e-01,-5.343192180045341910e-01,4.169392225816015429e-02,-1.400964710834326499e-03,5.365531301419502741e-01,-2.938724221215605059e-03,-1.121492990090369596e-01,-4.371950305900668687e-01,1.482124341030776615e-01,-3.979183887347247928e-01,-3.200245348548494961e-01,-7.163739944609759380e-02,1.578083198161584766e-01,-1.757878235751776375e-01,1.438581888742898329e-01,-6.853680058010103160e-02,-2.910527648975516635e-02,1.532293543083034504e-01,1.423364901991890363e-01,1.917063934479694420e-02,2.322595845775443646e-01,-3.023119666305016384e-01,9.246520852659537160e-02,-3.467549026239996057e-01
3.366379279763186960e-01,1.946935665343950406e-01,-7.498893421849928131e-02,5.013639542898958856e-01,2.257072797657423135e-01,3.447326874570861288e-01,7.711720569090779742e-02,3.616389182389858625e-01,3.630439342101332567e-01,-1.799221262271945010e-01,5.043555110759352367e-01,-1.950959216019538811e-01,-1.862709655105876383e-03,-4.215688797287580059e-01,4.893264802582100170e-01,2.830556569738968964e-01,-1.696242972324064069e-01,-2.248699479578387117e-01,-3.707005000075889178e-01,-2.007334808101713663e-01,-3.671707843453317910e-01,3.606859101653383526e-01,-1.125058498350389735e-01,-9.242448386725474196e-02,5.629977437114338512e-01,3.328011347627141681e-01,1.016065998034090673e-01,-1.427883829578865948e-02,-1.159269317014551687e-02,1.682917202584932603e-02,-4.817479988317801554e-01,-1.633168266678729497e-01
7.522862216666177382e-01,-1.152847548726929489e-01,1.044948331544627435e-01,-3.485382074381054851e-01,6.795589524732543740e-01,5.174200320212826165e-01,6.266411135350287431e-02,-2.951350058582470348e-01,-9.634503463206678386e-02,-7.605144579363172508e-02,1.806174508204037021e-01,-4.148880417136358023e-02,4.031513251773358730e-01,-6.793784156949492226e-02,2.499323555786820972e-01,-3.585827739368268041e-01,3.646460326436462562e-01,5.652057941750855408e-01,-2.931645236282352518e-01,2.135035008650032484e-01,3.785079553461560553e-01,-8.081491143833580137e-02,4.753068605654517942e-01,-2.776162200955512582e-01,1.141608104302954896e+00,-3.216143323782839625e-01,-1.452925528331061589e-01,-1.510851574574851308e-01,3.012768351634085295e-01,-2.977021582373898245e-01,-8.165882660003086213e-02,4.888243579229092917e-02
6.066507155255809192e-01,-1.515922081784147335e-01,2.245222074459087003e-01,5.168197071462213993e-03,7.488850126055033307e-01,5.293119502360514872e-01,3.384651384381354156e-01,-8.406270254498890426e-02,2.417301595509583900e-01,-3.003989178823174289e-01,-2.033616723507733759e-01,-9.861116976951153634e-02,2.436148773602337114e-01,-3.959491098542632925e-01,-8.313027193877031706e-02,-2.097866193184436956e-01,1.459314790450902954e-01,6.342387385032917102e-01,-2.038968693807952648e-01,2.047985773332229309e-01,4.437090825527336135e-01,1.766448528021749842e-01,1.266706811711302283e-01,-8.595474433964686578e-02,1.355169366473719439e+00,-3.546157100179365140e-01,-2.333267757854056157e-01,3.329599462140063193e-01,5.850487916055879811e-01,-3.152987979413079400e-01,-1.466436530489205192e-01,-1.783360273612569769e-01
3.920683729839561926e-01,-2.900548788714260029e-01,1.591725485589334105e-02,-2.115046664385435704e-01,9.420683690776868735e-01,8.388766193420709172e-01,-2.310416331563496239e-01,-1.911409489868881595e-02,4.573600416898593313e-01,-3.573181901937041438e-01,1.273818075192076349e-01,6.149196885632389475e-02,2.080118275538747064e-01,-5.301675472141521572e-01,-1.111735130271002125e-02,-2.555646838793027564e-01,2.618711289880806259e-01,4.600079377962165705e-01,-3.364955248502343732e-01,1.220774302045533055e-01,3.353509021201225848e-01,2.854663174696973615e-01,8.179570738058337120e-01,-3.515940034830003502e-01,1.441496561912358310e+00,-2.924190924534424418e-01,-3.134255131105359027e-01,-5.679183200441190182e-02,1.062761321727362152e+00,-1.814653731674607806e-01,-1.429296326010959794e-01,-2.461819407760050260e-01
1.461099043783731233e-01,-3.755455809492079244e-01,2.380826795460749823e-02,-8.182520562016343257e-02,7.474426690602333778e-01,7.598203657835571612e-01,1.112802417695727686e-01,-6.904279028026423515e-02,1.454681367078396736e-01,-1.380067434045562369e-01,-8.148452933058357439e-02,-1.609906466847822737e-02,2.302815639165572414e-01,-1.570706950451252470e-01,-9.966292308841995240e-02,-2.228508385641179146e-01,5.233418562257569073e-01,5.359500890795219075e-01,-4.427110936449594192e-01,-2.261729247677265464e-01,5.750687113160269925e-01,2.276480743899141346e-01,5.170681198636817300e-01,4.593738174977698985e-02,9.045049988232625182e-01,-1.586046701101495593e-01,-5.532350519440393244e-01,9.035382442686122617e-02,6.198401909367720064e-01,-8.325856423416211349e-03,-2.025175053987888218e-01,-6.644726532823431731e-01
-7.524629566092203015e-02,-2.690158921564299657e-02,-3.642520255786778072e-01,-8.576175063567198498e-02,5.228371234680359025e-01,4.217383740415406868e-01,-7.272239660192821031e-02,1.967832814522776086e-01,3.792221506713300272e-01,-2.606676590961632956e-01,2.945693075544668083e-01,-2.766817698201010645e-01,6.904212743225036641e-01,-8.693678294635067694e-01,5.974933167828289093e-02,-4.380002947182060069e-02,4.058149956154166738e-01,3.779271011101656974e-01,-3.632288499395303072e-01,1.357054923771543742e-01,-2.501974838651203625e-01,4.763732658248562846e-01,-6.165020266495171986e-02,-4.036083583815773812e-01,6.977129410731236492e-01,4.429804828425653596e-01,-2.301716218778527834e-01,7.492453992383037165e-02,3.591117308119586848e-01,-5.182733256116587306e-01,9.231270652492187812e-02,-4.672837230145994170e-01
9.044852288666441198e-02,-5.140369126465672844e-02,2.858478541983332510e-01,-1.669164330184199907e-01,2.716972952107901129e-01,7.495159257595147562e-01,3.985359721292235369e-01,3.200030823909424949e-01,8.200882740572317253e-01,-3.660775898696853603e-01,-1.544998401539132704e-01,1.314196374552803748e-01,3.594345200217268776e-01,-1.580528346613194191e-01,-6.927635471994988969e-02,-7.852217888271265656e-01,-1.948483457131409691e-01,-3.593404095335336890e-02,-3.790355954832169694e-01,-2.000649610441765647e-01,5.900486405140717983e-01,8.297829693546345808e-01,4.988348864477842870e-01,2.215292107898287344e-01,7.180185268425454126e-02,-3.448619432930288831e-03,-4.115478531943930762e-01,-4.539062325843529894e-02,4.193437776738796474e-01,-1.351715009225257502e-01,1.079482358289209631e-01,-5.862792646503475202e-01
