1.528969835279532785e-01,-6.226374527753457677e-01,-1.400732462308682674e-02,6.465566388162076183e-01,1.378600730786349593e-01,1.220070268167394723e-01,-8.032120285666316528e-02,-2.340772670773437203e-01,1.007000978709554073e-01,-7.417296307161440339e-02,-1.771746115058387694e-01,-3.759629508084210148e-01,5.710793897284590637e-01,-1.426203272397595923e-01,2.753735205477302050e-03,8.128992873601801339e-01,-6.409812437508558558e-01,-4.199886827586563065e-01,2.870432322666208735e-01,-2.906897820157121337e-02,-4.332338261075334707e-01,3.217128947768648772e-01,1.888661231357385561e-01,3.270954428730603325e-02,1.609492734645598666e-01,-2.745631641487666919e-01,-5.692972612177854552e-02,8.238340017569042995e-02,-4.829862177050603389e-02,3.718345374761025113e-01,7.812341533580294262e-02,1.564763518198477588e-01
5.217388901091875031e-01,2.127307994599691998e-02,-6.577259711049272539e-01,-1.128631205561097389e-01,2.401272270588967681e-02,3.326588600293348130e-01,1.654590710471111337e-01,-6.207864136862725757e-02,6.478308554045675294e-01,6.116683581393840274e-01,2.222825659899443362e-01,-2.301400762089427787e-01,-3.111703598580778385e-01,-3.714802922588977818e-01,8.887310927788394377e-01,-7.109127293305073092e-02,-4.676095213676162432e-02,-3.126391978196346177e-01,1.221465701992510700e-02,7.763311585560223049e-02,-4.038805975914839808e-01,-3.330638785699369109e-02,2.159151231080707056e-01,1.601748862212625801e-01,2.543369776459781795e-01,-1.870124119044205002e-01,1.316703027817175964e-01,9.626113884500714368e-02,-2.205751960976193304e-01,5.291803108683210688e-01,-6.354823030586215227e-01,-4.406597821729320019e-01
-1.372914347359727172e-02,-8.015643471347533300e-03,-3.176225259838875714e-01,3.546247008663055977e-01,-6.442797295595710516e-02,1.119246292322682468e+00,2.033634806793790939e-01,-1.681874202700783805e-01,3.083297842916358777e-01,1.169828204465824362e+00,-5.832623702793593434e-01,1.135551913332563528e-01,-2.852924062074294054e-01,1.697765374100412838e-02,6.554877967746645107e-01,-3.627384068928436456e-01,-1.097489463212828475e-01,6.854580119156821194e-01,3.219496767609438814e-01,-1.219679253624338378e-01,1.898884229929618805e-01,5.254672030645868297e-02,1.670666509467209626e-01,3.072360847715510657e-02,8.919569097642281452e-01,-2.218745562644976743e-01,-9.729256686740566096e-01,1.997085760674831012e-01,-5.241233737400116111e-01,3.309616524062757859e-01,6.796513131416871689e-02,-3.986135526721423794e-02
5.452052975573320470e-01,-3.494134321349338657e-01,-4.455256611588797044e-01,4.426085392008385910e-01,6.966126790301357952e-02,6.113154821454998000e-01,8.575968380140747138e-02,-1.918135474527010997e-01,3.566384052790316228e-01,3.027857564550712199e-01,-8.617611006836254361e-01,1.051203480204210283e-02,1.144119825538091051e-01,-1.688687736833870412e-01,4.517147105068192170e-01,1.153362544314338739e-01,-1.240659287447625492e-01,-2.328716212203847946e-01,-2.176501167105946988e-01,1.760162649932376921e-01,-1.770505691438455376e-01,-1.739146006037526337e-01,1.015625509148314065e-01,3.312391556148128746e-01,6.371991842834601183e-02,-8.264851991929484942e-01,-2.069853897842200974e-01,3.017193326141152654e-01,-3.371591907806038568e-01,2.516272797921104143e-03,-2.628282132515917802e-01,-1.441580286453300608e-02
5.311355337599448223e-01,-1.612995426216740913e-01,-1.396060469412615523e-01,-7.038230835724250678e-01,-4.300112154010917176e-01,3.978740243133289112e-01,2.791132943251971033e-01,1.959923187728573046e-01,1.164017436135709627e+00,3.680767886955859103e-01,-6.955837858486447756e-01,-9.083882862008760273e-02,2.708207362885436398e-01,-2.013150978650213307e-01,-3.373618019123489908e-01,1.327480254909402801e-01,-2.109634794773709576e-01,3.958640880858050326e-01,-3.802881140234213309e-01,-6.628392618094476330e-01,5.436520914703684149e-01,-3.640721925341134924e-01,-1.175762669420554463e-01,-3.720771817311624430e-02,-7.091348441728834162e-02,-1.496384752446774102e-01,4.786158168665142210e-01,1.551392263983643605e-01,-7.874348889561388898e-02,5.514678628151140627e-01,-5.908889702747610606e-02,-6.638343542297875377e-01
4.839101389527779573e-01,-1.763374231233895140e-01,-1.142946168642350324e-02,-1.259893999451465185e-01,-3.624404365873641898e-01,4.307251750233603849e-01,1.968831050376770864e-01,1.979106131045706152e-01,9.300866734197164032e-01,6.671160540591200006e-01,-6.416345241971325164e-01,-1.879711373884642434e-01,2.180078106692344142e-01,-7.500937470636903637e-02,-3.694730890547042179e-01,-3.487825134205480571e-01,-4.165692162587525949e-01,5.308377730289262075e-01,-5.773594057391948087e-02,-2.874137883968020946e-01,3.824163676509358956e-01,-2.083030165439984094e-01,-7.569655576993380430e-01,1.452562106441571133e-01,5.225202342588463056e-01,-4.700950270773018302e-01,-3.353336838711529211e-02,1.733010158718205351e-01,-2.752156106581125083e-01,1.542291703795921065e-01,9.022429986690161385e-02,-1.340279337608021870e-01
7.017576492727979343e-01,1.402556443835485667e-01,-1.801079284297233130e-01,-2.490373751679056044e-02,-4.932671755110101808e-01,4.219487850806264984e-01,1.322923631582040294e-01,6.803228206562426106e-01,1.175334537006328617e+00,5.668727144309220201e-01,-5.847354281532183284e-01,-1.980111945383019600e-01,9.874204656599815111e-02,2.349970749992119634e-02,7.489072598507015566e-02,-5.831292769571518875e-01,-4.440579387645507969e-01,7.434421328036371346e-01,-1.460522386692998387e-01,-4.350933432116609878e-01,4.334920005837783474e-01,-3.213267528735173628e-01,-7.795270813214334460e-01,2.087847520055172157e-01,4.199247270730960269e-02,-8.898526636540453338e-02,9.214201517567821575e-02,-4.151750435795908967e-03,-4.954855455439866052e-02,3.382753298154936306e-01,-1.598109414272151085e-01,-3.511739468461824165e-01
4.355640095461990047e-01,2.453409529472217743e-01,-2.936664866967072518e-01,-3.015981788245935546e-01,-4.502193333137930464e-01,3.635391253563500791e-01,5.487683542865301467e-03,2.673699701793787464e-01,9.342665225249515704e-01,9.523583665308323898e-01,-7.282349154211411602e-01,-1.284335230325163446e-01,2.792323999972883830e-01,8.974696863041695116e-02,-1.113586734951828583e-01,-7.155024787225353622e-01,-6.256240449027924422e-01,5.455976244431527400e-01,-1.686096286687577828e-01,-5.589083649270264464e-01,5.838411031894559233e-01,-8.423862906825002606e-02,-6.781470646039031713e-01,1.146158939557689049e-01,6.701325851502804021e-02,-1.254703841578698742e-01,-1.420837252382533000e-01,8.671584686024708111e-02,-1.975514332564361764e-01,2.181750271980932854e-01,-9.144737885644516062e-03,-4.318196928284776526e-01
5.475735085983977068e-01,2.251135699565535719e-01,-1.550726055220033039e-01,-3.018710591559867762e-01,-2.103967779682258676e-02,3.761033800740605226e-01,-5.821527192235818049e-01,3.923617415905077399e-01,8.458208983520711932e-01,3.744111330365311185e-01,-6.203214340682159378e-01,-4.860663169837147746e-01,7.667626951043561567e-02,3.621515789140859753e-02,6.747660786305258451e-01,-3.683182941708005309e-01,3.368024848070146071e-02,7.287908214064880985e-01,-3.588322929635724967e-01,-3.895314036836229621e-02,6.558572397832135303e-02,-1.833159493005191432e-01,-5.597830807857216984e-01,4.493039809843601406e-01,-3.584803390562344427e-01,-2.970332250192022627e-01,-3.147024842645004261e-01,1.725674358294788657e-01,-3.494907618784887093e-02,4.593631173618054619e-01,4.900747542016681280e-02,-1.266445039389227922e-01
3.656826771683031052e-01,4.217794249439232868e-02,-1.088706212578483545e-01,-5.683314015129008190e-02,4.704593133664023985e-01,6.693019403422291180e-01,-3.059461741350963937e-01,4.554806651121586780e-01,1.663956058612742761e-01,1.869237453896439582e-01,-3.406835009234697453e-02,3.560515581743948776e-01,2.043115565890269436e-01,4.767917225695543493e-02,1.232926961244121961e-01,-4.987644972068289162e-01,-1.372083995003307022e-01,7.079076306963602017e-01,-2.846400507912885125e-01,3.345034482582120994e-02,3.725389844853756460e-01,3.780794706386498422e-02,-8.416500657633474436e-02,7.683076037917853096e-01,6.585233765724511912e-01,-4.435188264059302110e-01,3.743625702913194742e-01,2.854482456860723549e-01,6.104488257237303261e-02,2.976343640220146525e-01,-2.431725449230222880e-01,-2.354636560486066954e-01
6.956387158174067720e-01,1.306974448165485747e-01,-4.050931222353270633e-01,-1.439503275544568028e-02,-1.489925065232755585e-02,6.164299589247560496e-01,5.457492561346415083e-02,6.512476409698809698e-01,5.810156713400164152e-01,7.512199927480649464e-01,-7.503801977457904560e-01,-1.484332293949173487e-01,-3.794843202946781343e-03,-2.559090251315235820e-01,-3.509205372423007674e-01,-5.547058778756367436e-01,-5.136534925423713593e-01,9.360467123845397364e-01,-1.371430657935100439e-01,-2.375558960799972752e-01,7.574512492691909404e-01,-5.484324491946751534e-01,-5.528073864812267368e-01,1.206717618233675293e-01,-2.707713937054523345e-01,-3.868300462238238868e-01,3.479980951431249636e-01,3.133949045112616183e-02,2.805601631943183127e-02,3.817505673393770671e-01,-2.257579913045897890e-01,-3.161763472984739365e-01
